"creation_date","entity_id","position","impacto","morada","motivo","periodos_condicionamentos","restricao_circulacao","periodos_condicionamentos['date_max']"
"2024-09-12T14:22:59.000Z","EMEL.condicionamentoTransito.COND-2024-4823-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.151195433,38.721915916],[-9.151169952,38.721896036]]],""type"":""MultiLineString""}]}","Relevante","Estrela","PLANTAÇÃO / PODA DE ÁRVORES","[{""end_date"":""1731607200000"",""date_min"":""2024-09-26"",""hour_max"":""18:00:00"",""date_max"":""2024-11-14"",""start_date"":""1727334000000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-11-14""]"
"2024-10-01T15:03:54.000Z","EMEL.condicionamentoTransito.COND-2024-5054-PA-3","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.168370901,38.748375933],[-9.167877375,38.748125956],[-9.167682915,38.748260881]]],""type"":""MultiLineString""}]}","Relevante","Rua Direita de Palma s/n - Rossio de Palma 5","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1729611000000"",""date_min"":""2024-10-09"",""hour_max"":""16:30:00"",""date_max"":""2024-10-22"",""start_date"":""1728464400000"",""hour_min"":""10:00:00""}]","Cortes temporários","[""2024-10-22""]"
"2024-07-31T13:25:15.000Z","EMEL.condicionamentoTransito.COND-2024-4736-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.15821695,38.738403276],[-9.163538453,38.738537174],[-9.167143342,38.739876137],[-9.169031617,38.741482859],[-9.171606538,38.739608346],[-9.174181458,38.738804968],[-9.174181458,38.734520135],[-9.184652802,38.737332086],[-9.187399384,38.739072762],[-9.186197755,38.740143926],[-9.188257691,38.741616751],[-9.189630982,38.742018425],[-9.190489289,38.744026762],[-9.187227723,38.754067599],[-9.179502961,38.757280369],[-9.170576569,38.757280369],[-9.167829987,38.752996644],[-9.164911744,38.75018531],[-9.162336823,38.744963966],[-9.166456696,38.743357323],[-9.163366792,38.741348967],[-9.158989426,38.740880342],[-9.158045289,38.738537174]]],""type"":""MultiLineString""}]}","Relevante","Arruamentos da Freguesia de São Domingos de Benfica","PINTURAS","[{""end_date"":""1729443600000"",""date_min"":""2024-08-20"",""hour_max"":""18:00:00"",""date_max"":""2024-10-20"",""start_date"":""1724137200000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-10-20""]"
"2024-10-08T14:41:55.000Z","EMEL.condicionamentoTransito.COND-2024-6059-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.1375787,38.721624044],[-9.137900565,38.721900273],[-9.13812587,38.721797733],[-9.138131235,38.721640785],[-9.137989078,38.721452447],[-9.137693364,38.721551848],[-9.137580041,38.721624044],[-9.137689676,38.721556033],[-9.137407709,38.721220163],[-9.137691688,38.721551848],[-9.137997124,38.721450354],[-9.13799176,38.721431521],[-9.138181526,38.72132061],[-9.138364587,38.721217024],[-9.138272721,38.72126777],[-9.138025287,38.72097846],[-9.138050768,38.721006711]]],""type"":""MultiLineString""}]}","Relevante","Travessa das Salgadeiras/Pateo do Moca/Travessa do Forte/Pátio dos Santos{troço Tv.Santana da Cruz e Meio Forte","REPAVIMENTAÇÕES","[{""end_date"":""1729270800000"",""date_min"":""2024-10-16"",""hour_max"":""18:00:00"",""date_max"":""2024-10-18"",""start_date"":""1729058400000"",""hour_min"":""07:00:00""}]","Estreitamento de via","[""2024-10-18""]"
"2024-10-14T10:55:29.000Z","EMEL.condicionamentoTransito.COND-2024-3159-PA-9","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.132965793,38.718723457],[-9.133223285,38.718874133]]],""type"":""MultiLineString""}]}","Relevante","Rua Damasceno Monteiro, 40-40B\n","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1730737800000"",""date_min"":""2024-10-21"",""hour_max"":""16:30:00"",""date_max"":""2024-11-04"",""start_date"":""1729501200000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-04""]"
"2024-09-19T13:21:17.000Z","EMEL.condicionamentoTransito.COND-2022-1669-PA-67","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.148558228,38.728241066],[-9.148635006,38.728324241],[-9.148332252,38.728553887],[-9.148280284,38.728485359],[-9.14856091,38.728236881]]],""type"":""MultiLineString""}]}","Relevante","Avenida António Augusto de Aguiar, nº 2/Rua de S. Sebastião da Pedreira, 1","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1730219340000"",""date_min"":""2024-10-16"",""hour_max"":""16:29:00"",""date_max"":""2024-10-29"",""start_date"":""1729069200000"",""hour_min"":""10:00:00""}]","Estreitamento de via","[""2024-10-29""]"
"2024-10-03T09:43:47.000Z","EMEL.condicionamentoTransito.COND-2023-5172-PA-40","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.143544918,38.73394456],[-9.142460685,38.733108377]]],""type"":""MultiLineString""}]}","Relevante","Rua Engenheira Vieira da Silva","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1734541200000"",""date_min"":""2024-10-03"",""hour_max"":""17:00:00"",""date_max"":""2024-12-18"",""start_date"":""1727938800000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-12-18""]"
"2024-10-16T10:36:19.000Z","EMEL.condicionamentoTransito.COND-2024-6166-P-3","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.160051269,38.704517633],[-9.160759373,38.704212033],[-9.162138028,38.703893873],[-9.163554234,38.703630134],[-9.170624537,38.70358827],[-9.171236081,38.703542221],[-9.172974152,38.703090094],[-9.17396657,38.702755183],[-9.174728317,38.702702161]]],""type"":""MultiLineString""}]}","Relevante","Avenida da Índia {troço no lado sul da CUF Tejo} | Avenida 24 de Julho {troço desde a CUF Tejo até ao n.º 94} ","REPAVIMENTAÇÕES","[{""end_date"":""1729227600000"",""date_min"":""2024-10-17"",""hour_max"":""06:00:00"",""date_max"":""2024-10-18"",""start_date"":""1729198800000"",""hour_min"":""22:00:00""}]","Cortes temporários","[""2024-10-18""]"
"2024-09-27T08:57:57.000Z","EMEL.condicionamentoTransito.COND-2024-2034-29","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.150365371,38.726273409],[-9.150373418,38.726250653]]],""type"":""MultiLineString""}]}","Relevante","Parque Eduardo VII {junto ao Marquês de Pombal}\n","CARGAS E DESCARGAS","[{""end_date"":""1730743200000"",""date_min"":""2024-10-28"",""hour_max"":""18:00:00"",""date_max"":""2024-11-04"",""start_date"":""1730102400000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-11-04""]"
"2024-10-16T10:36:19.000Z","EMEL.condicionamentoTransito.COND-2024-6166-P-3","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.160051269,38.704517633],[-9.160759373,38.704212033],[-9.162138028,38.703893873],[-9.163554234,38.703630134],[-9.170624537,38.70358827],[-9.171236081,38.703542221],[-9.172974152,38.703090094],[-9.17396657,38.702755183],[-9.174728317,38.702702161]]],""type"":""MultiLineString""}]}","Relevante","Avenida da Índia {troço no lado sul da CUF Tejo} | Avenida 24 de Julho {troço desde a CUF Tejo até ao n.º 94} ","REPAVIMENTAÇÕES","[{""end_date"":""1729227600000"",""date_min"":""2024-10-17"",""hour_max"":""06:00:00"",""date_max"":""2024-10-18"",""start_date"":""1729198800000"",""hour_min"":""22:00:00""}]","Cortes temporários","[""2024-10-18""]"
"2024-10-11T09:32:57.000Z","EMEL.condicionamentoTransito.COND-2023-4929-PA-33","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.147695267,38.727573444],[-9.147707673,38.727614248],[-9.14768655,38.727549904],[-9.147710019,38.727616863]]],""type"":""MultiLineString""}]}","Relevante","Largo de Andaluz, 16","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1732206600000"",""date_min"":""2024-11-08"",""hour_max"":""16:30:00"",""date_max"":""2024-11-21"",""start_date"":""1731060000000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-21""]"
"2024-05-21T09:33:20.000Z","EMEL.condicionamentoTransito.COND-2024-3219-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.15115919,38.721913223],[-9.151147791,38.721918454]]],""type"":""MultiLineString""}]}","Relevante","Parque das Nações {junto à Galeria Técnica}","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1748127540000"",""date_min"":""2024-05-24"",""hour_max"":""23:59:00"",""date_max"":""2025-05-24"",""start_date"":""1716505200000"",""hour_min"":""00:00:00""}]","Estacionamento","[""2025-05-24""]"
"2024-09-30T10:35:47.000Z","EMEL.condicionamentoTransito.COND-2024-5217-PA-3","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.144591619,38.706415448],[-9.147134353,38.706432193],[-9.150307813,38.7064986],[-9.152179995,38.706502786],[-9.155107415,38.706520742],[-9.157119071,38.705804903],[-9.160506277,38.704192311],[-9.163488893,38.703560176],[-9.167967063,38.70358948]]],""type"":""MultiLineString""}]}","Relevante","Av. 24 de Julho ","INSP. COLECTORES - PASSEIO E ESTACION.","[{""end_date"":""1729486800000"",""date_min"":""2024-10-08"",""hour_max"":""06:00:00"",""date_max"":""2024-10-21"",""start_date"":""1728421200000"",""hour_min"":""22:00:00""}]","Estreitamento de via","[""2024-10-21""]"
"2024-09-30T10:39:39.000Z","EMEL.condicionamentoTransito.COND-2024-2084-PA-12","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.105988812,38.734219699],[-9.105951932,38.7341653]]],""type"":""MultiLineString""}]}","Relevante","Alameda do Beato 40","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1729490400000"",""date_min"":""2024-10-08"",""hour_max"":""07:00:00"",""date_max"":""2024-10-21"",""start_date"":""1728342000000"",""hour_min"":""00:00:00""}]","Estreitamento de via","[""2024-10-21""]"
"2024-10-14T15:19:55.000Z","EMEL.condicionamentoTransito.COND-2023-6002-PA-28","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.133692752,38.72089596],[-9.133628378,38.720995362]]],""type"":""MultiLineString""}]}","Relevante","Rua da Bombarda, 71-75","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1731083400000"",""date_min"":""2024-10-25"",""hour_max"":""16:30:00"",""date_max"":""2024-11-08"",""start_date"":""1729846800000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-08""]"
"2024-09-30T15:11:20.000Z","EMEL.condicionamentoTransito.COND-2024-4503-PA-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.098372718,38.762062092],[-9.098061582,38.765324694],[-9.097685436,38.769638314],[-9.097309927,38.773179177],[-9.097063163,38.776652042],[-9.097020248,38.777796324],[-9.098425726,38.780054566],[-9.099849241,38.782552978],[-9.100128191,38.784284189],[-9.100086859,38.785246228]]],""type"":""MultiLineString""}]}","Relevante","AV D JOAO II ","PINTURAS","[{""end_date"":""1730354400000"",""date_min"":""2024-10-01"",""hour_max"":""06:00:00"",""date_max"":""2024-10-31"",""start_date"":""1727816400000"",""hour_min"":""22:00:00""}]","Estreitamento de via","[""2024-10-31""]"
"2024-10-03T13:36:36.000Z","EMEL.condicionamentoTransito.COND-2024-5436-PA-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.171990218,38.720127753],[-9.171563747,38.720217739],[-9.170395133,38.720561743],[-9.169681666,38.720750083],[-9.167409835,38.721833032],[-9.167196599,38.722407982],[-9.166704414,38.722899223],[-9.167157707,38.72241269],[-9.167417881,38.721850819]]],""type"":""MultiLineString""}]}","Relevante","Rua Arco Carvalhão {entre o cruzamento com a Rua dos Sete Moinhos e a Rua Guilherme Anjos}/Rua Sete Moinhos-entrada","OBRA - PASSEIO E ESTACION.","[{""end_date"":""1732319940000"",""date_min"":""2024-10-14"",""hour_max"":""23:59:00"",""date_max"":""2024-11-22"",""start_date"":""1728860400000"",""hour_min"":""00:00:00""}]","Estacionamento","[""2024-11-22""]"
"2024-10-01T09:30:25.000Z","EMEL.condicionamentoTransito.COND-2024-3576-PA-8","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.129513322,38.761861621],[-9.129534779,38.761685937],[-9.129894195,38.761681755],[-9.129872738,38.761794694]]],""type"":""MultiLineString""}]}","Relevante","Viaduto Gago Coutinho-Proteção à Estrutura de cimbre ","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1735689540000"",""date_min"":""2024-10-02"",""hour_max"":""23:59:00"",""date_max"":""2024-12-31"",""start_date"":""1727823600000"",""hour_min"":""00:00:00""}]","Cortes temporários","[""2024-12-31""]"
"2024-10-01T14:37:25.000Z","EMEL.condicionamentoTransito.COND-2024-5600-PA-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.15073399,38.737008023],[-9.150219006,38.736623058],[-9.149484081,38.736744406],[-9.149773759,38.737761209],[-9.151324076,38.737522701],[-9.149779124,38.737765393],[-9.149961514,38.738443253],[-9.150082213,38.738952382],[-9.149973249,38.73854686],[-9.149864284,38.738551398],[-9.149415685,38.736903474],[-9.149870319,38.738549336]]],""type"":""MultiLineString""}]}","Relevante","Projecto 181/12-BP - Avª. Marquês de Tomar e outras","OBRA - PASSEIO E ESTACION.","[{""end_date"":""1729872000000"",""date_min"":""2024-10-14"",""hour_max"":""17:00:00"",""date_max"":""2024-10-25"",""start_date"":""1728889200000"",""hour_min"":""08:00:00""}]","Passeio","[""2024-10-25""]"
"2024-09-19T01:23:38.000Z","EMEL.condicionamentoTransito.COND-2024-2505-PA-12","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.149363092,38.713622552],[-9.149368456,38.713649759],[-9.149266533,38.713669641],[-9.149204842,38.713470818],[-9.149321518,38.713449889],[-9.149369798,38.713651852]]],""type"":""MultiLineString""}]}","Relevante","Travessa do Arco de Jesus,9 e Rua da Academia das Ciências","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1729870200000"",""date_min"":""2024-10-14"",""hour_max"":""16:30:00"",""date_max"":""2024-10-25"",""start_date"":""1728896400000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-10-25""]"
"2024-09-20T09:48:13.000Z","EMEL.condicionamentoTransito.COND-2024-5378-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.130350443,38.709065794],[-9.130138549,38.70911498]]],""type"":""MultiLineString""}]}","Relevante","Rua Cais de Santarém {em frente ao Aurea Museum Hotel}","OBRA - PASSEIO E ESTACION.","[{""end_date"":""1738692000000"",""date_min"":""2024-09-30"",""hour_max"":""18:00:00"",""date_max"":""2025-02-04"",""start_date"":""1727679600000"",""hour_min"":""08:00:00""}]","Estacionamento","[""2025-02-04""]"
"2024-10-14T11:01:21.000Z","EMEL.condicionamentoTransito.COND-2023-5200-PA-30","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.149801776,38.713924059],[-9.149833962,38.713878016]]],""type"":""MultiLineString""}]}","Relevante","Rua Eduardo Coelho, 61-65","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1731342600000"",""date_min"":""2024-10-28"",""hour_max"":""16:30:00"",""date_max"":""2024-11-11"",""start_date"":""1730109600000"",""hour_min"":""10:00:00""}]","Cortes temporários","[""2024-11-11""]"
"2024-09-17T23:52:37.000Z","EMEL.condicionamentoTransito.COND-2023-5357-PA-27","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.147345042,38.740105741],[-9.147487199,38.740101034]]],""type"":""MultiLineString""}]}","Relevante","Av. Barbosa du Bocage, 65 a 67,","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1729611000000"",""date_min"":""2024-10-09"",""hour_max"":""16:30:00"",""date_max"":""2024-10-22"",""start_date"":""1728464400000"",""hour_min"":""10:00:00""}]","Estreitamento de via","[""2024-10-22""]"
"2024-09-26T21:55:05.000Z","EMEL.condicionamentoTransito.COND-2024-4941-P-3","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.151289781,38.73003055],[-9.151217361,38.729952085]]],""type"":""MultiLineString""}]}","Relevante","Avenida de Sidónio Pais, 18","AUTOGRUA","[{""end_date"":""1729270800000"",""date_min"":""2024-10-07"",""hour_max"":""18:00:00"",""date_max"":""2024-10-18"",""start_date"":""1728284400000"",""hour_min"":""08:00:00""}]","Estacionamento","[""2024-10-18""]"
"2024-10-03T02:13:09.000Z","EMEL.condicionamentoTransito.COND-2024-4684-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.162933242,38.767240933],[-9.162927878,38.767032847]]],""type"":""MultiLineString""}]}","Relevante","Praça Rainha Dona Filipa","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1729969200000"",""date_min"":""2024-10-07"",""hour_max"":""20:00:00"",""date_max"":""2024-10-26"",""start_date"":""1728284400000"",""hour_min"":""08:00:00""}]","Corte total","[""2024-10-26""]"
"2024-10-03T02:13:09.000Z","EMEL.condicionamentoTransito.COND-2024-4684-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.162933242,38.767240933],[-9.162927878,38.767032847]]],""type"":""MultiLineString""}]}","Relevante","Praça Rainha Dona Filipa","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1729969200000"",""date_min"":""2024-10-07"",""hour_max"":""20:00:00"",""date_max"":""2024-10-26"",""start_date"":""1728284400000"",""hour_min"":""08:00:00""}]","Corte total","[""2024-10-26""]"
"2024-10-11T13:50:48.000Z","EMEL.condicionamentoTransito.COND-2024-6133-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.143269403,38.706491107],[-9.143322023,38.706710555],[-9.143016251,38.706859164],[-9.141672465,38.707160566],[-9.140358182,38.707472433],[-9.139534744,38.707702669],[-9.137541398,38.708096689],[-9.138313874,38.710005517],[-9.1393653,38.71265351],[-9.139515022,38.713384711],[-9.139689366,38.713995831]]],""type"":""MultiLineString""}]}","Relevante","Praça Duque de Terceira - Praça Dom Pedro IV","MANIFESTAÇÃO","[{""end_date"":""1731196740000"",""date_min"":""2024-11-09"",""hour_max"":""23:59:00"",""date_max"":""2024-11-09"",""start_date"":""1731162600000"",""hour_min"":""14:30:00""}]","Cortes temporários","[""2024-11-09""]"
"2024-10-08T10:01:52.000Z","EMEL.condicionamentoTransito.COND-2024-3143-PA-9","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.146309299,38.712142838],[-9.146295888,38.712221323],[-9.146309299,38.712519563]]],""type"":""MultiLineString""}]}","Relevante","Rua dos Caetanos {Escola Secundária Artística de Música do Conservatório Nacional}, 23-29","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1730133000000"",""date_min"":""2024-10-15"",""hour_max"":""16:30:00"",""date_max"":""2024-10-28"",""start_date"":""1728982800000"",""hour_min"":""10:00:00""}]","Passeio","[""2024-10-28""]"
"2024-09-19T13:27:14.000Z","EMEL.condicionamentoTransito.COND-2023-6246-PA-32","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.148897916,38.751004268],[-9.148946196,38.751101536]]],""type"":""MultiLineString""}]}","Relevante","CAMPO GRANDE,70-76","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1730133000000"",""date_min"":""2024-10-15"",""hour_max"":""16:30:00"",""date_max"":""2024-10-28"",""start_date"":""1728982800000"",""hour_min"":""10:00:00""}]","Estreitamento de via","[""2024-10-28""]"
"2024-10-03T10:04:35.000Z","EMEL.condicionamentoTransito.COND-2024-5953-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.135712416,38.707591415],[-9.135530026,38.707181175]]],""type"":""MultiLineString""}]}","Relevante","Ministério das Finanças","CONCENTRAÇÃO","[{""end_date"":""1729897140000"",""date_min"":""2024-10-25"",""hour_max"":""23:59:00"",""date_max"":""2024-10-25"",""start_date"":""1729848600000"",""hour_min"":""10:30:00""}]","Passeio","[""2024-10-25""]"
